StockCode,Description,Total_Quantity_Sold,Total_Revenue,Number_of_Orders,Unique_Customers
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,252,366.23,29,26
22201,FRYING PAN BLUE POLKADOT,108,366.0,40,29
21846,PINK DIAMANTE PEN IN GIFT BOX,72,365.62,24,12
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,422,365.5,50,36
72799F,IVORY PILLAR CANDLE GOLD FLOCK,127,365.05,21,19
72598,SET/12 TAPER CANDLES,459,364.95,41,38
21194,PINK  HONEYCOMB PAPER FAN,436,364.6,41,37
35637A,IVORY STRING CURTAIN WITH POLE ,166,363.7,24,23
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,385,362.95,44,35
21356,TOAST ITS - FAIRY FLOWER,303,361.9,53,37
16008,SMALL FOLDING SCISSOR(POINTED EDGE),2892,360.71,70,54
22532,MAGIC DRAWING SLATE LEAP FROG ,1063,360.06,66,54
21365,MIRRORED WALL ART STARS,348,360.0,42,35
84632,DECORATIVE HANGING SHELVING UNIT,6,359.7,5,5
23429,RED RETRO KITCHEN WALL CLOCK,44,358.6,20,19
21285,RETROSPOT CANDLE  MEDIUM,350,357.62,33,26
22308,TEA COSY BLUE STRIPE,145,356.89,36,27
22230,JIGSAW TREE WITH WATERING CAN,925,356.17,63,50
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,139,355.65,5,5
85169C,EAU DE NIL LOVE BIRD CANDLE,336,353.72,21,14
22260,FELT EGG COSY BLUE RABBIT ,410,351.62,47,37
23337,EGG FRYING PAN MINT ,169,351.52,60,49
21061,PARTY INVITES FOOTBALL,412,350.2,52,49
85163A,WHITE BAROQUE WALL CLOCK ,45,349.95,18,15
85232A,SET/3 POLKADOT STACKING TINS,74,349.5,25,22
22405,MONEY BOX POCKET MONEY DESIGN,345,348.69,54,46
20998,ROSE DU SUD OVEN GLOVE,119,348.25,28,27
22516,CHILDS GARDEN RAKE BLUE,170,348.0,41,35
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,78,347.7,7,7
23576,SNACK TRAY RED VINTAGE DOILY,185,346.35,29,28
23150,IVORY SWEETHEART SOAP DISH,139,346.11,40,33
21088,SET/6 FRUIT SALAD PAPER CUPS,1576,345.42,74,67
21421,PORCELAIN ROSE LARGE ,298,345.14,13,11
21689,SILVER VANILLA  FLOWER CANDLE POT,92,345.0,23,22
21664,RIDGED GLASS STORAGE JAR CREAM LID,96,342.72,17,15
21579,LOLITA  DESIGN  COTTON TOTE BAG,152,342.0,32,30
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,362,341.8,43,37
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,185,341.67,41,33
84766,SILVER ROCOCO CANDLE STICK,146,340.7,14,11
22813,PACK 3 BOXES BIRD PANETTONE ,177,340.33,14,11
23044,PAPER LANTERN 9 POINT HOLLY STAR S,82,340.3,19,19
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,93,338.09,37,29
84569D,PACK 6 HEART/ICE-CREAM PATCHES,268,337.42,34,32
22406,MONEY BOX KINGS CHOICE DESIGN,319,336.89,64,49
23661,MILK MAIDS MUG ,204,336.6,23,23
23127,DOLLCRAFT GIRL NICOLE,68,336.6,12,12
90149,SILVER FLOWR PINK SHELL NECKLACE,52,335.28,3,2
22229,BUNNY WOODEN PAINTED WITH FLOWER ,495,334.27,62,54
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,131,334.05,25,21
85163B,BLACK BAROQUE WALL CLOCK ,44,333.6,14,10
21129,SILVER FISHING GNOME ,45,332.3,20,13
22322,BIRD DECORATION GREEN POLKADOT,390,331.5,37,30
22265,EASTER DECORATION NATURAL CHICK,510,331.5,48,42
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,118,331.42,20,20
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,183,331.29,30,29
23420,PANTRY HOOK TEA STRAINER ,159,330.72,28,26
21867,PINK UNION JACK  LUGGAGE TAG,261,330.02,75,56
84616,SILVER ROCCOCO CHANDELIER,11,329.45,6,6
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,365,329.05,42,33
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,814,328.92,61,52
23236,DOILEY BISCUIT TIN,120,327.6,13,13
16259,PIECE OF CAMO STATIONERY SET,3380,326.56,31,28
85230B,CINNAMON SCENTED VOTIVE CANDLE,1264,326.24,38,30
84913B,MINT GREEN ROSE TOWEL,70,325.5,20,19
23521,WALL ART CAT AND BIRD ,118,324.98,18,18
84663A,GRASS HOPPER WOODEN WALL CLOCK ,260,324.04,25,21
23521,CAT AND BIRD WALL ART,270,323.64,4,3
84926E,FLOWERS TILE COASTER,966,322.88,37,32
21197,MULTICOLOUR  CONFETTI IN TUBE,243,322.71,13,13
22256,FELT FARM ANIMAL CHICKEN,257,321.25,33,32
22248,DECORATION  PINK CHICK MAGIC GARDEN,382,320.54,44,43
23205,CHARLOTTE BAG ALPHABET  DESIGN,400,320.5,22,22
21884,CAKES AND BOWS GIFT  TAPE,1017,318.81,44,43
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,334,318.44,31,24
21243,PINK POLKADOT PLATE ,202,318.34,18,18
23523,WALL ART TREASURE AHOY ,87,317.97,22,21
22345,PARTY PIZZA DISH BLUE POLKADOT,969,317.91,41,29
20768,GREEN FERN JOURNAL ,130,317.71,36,31
23116,VEGETABLE GARDEN CHOPPING BOARD,70,317.7,17,17
21724,PANDA AND BUNNIES STICKER SHEET,372,316.2,57,43
23421,PANTRY HOOK SPATULA,152,316.16,26,24
21881,CUTE CATS TAPE,975,315.55,45,37
23037,CANDLE HOLDER SILVER MADELINE,193,315.29,18,17
84659A,WHITE TRAVEL ALARM CLOCK,134,314.31,22,19
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,362,314.27,33,26
21263,GREEN GOOSE FEATHER TREE 60CM,161,313.95,36,32
21775,DECORATIVE FLORE BATHROOM BOTTLE,283,313.91,41,34
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",607,313.78,72,62
23130,MISELTOE HEART WREATH ,80,312.8,5,5
22162,HEART GARLAND RUSTIC PADDED,106,312.7,27,21
23339,EGG FRYING PAN BLUE ,150,312.0,58,43
21723,ALPHABET HEARTS STICKER SHEET,367,311.95,38,29
21284,RETROSPOT CANDLE  SMALL,384,311.84,25,24
22092,BLUE PAISLEY TISSUE BOX,666,311.56,88,75
90200E,GREEN SWEETHEART BRACELET,76,311.0,18,15
16219,HOUSE SHAPE PENCIL SHARPENER,2915,309.9,47,41
21320,GLASS CHALICE GREEN  LARGE ,186,309.66,11,10
22346,PARTY PIZZA DISH GREEN POLKADOT,882,309.12,32,23
84658,WHITE STITCHED CUSHION COVER,44,308.48,16,14
23478,WOODLAND LARGE PINK FELT HEART,278,307.18,10,9
21841,BABY MOUSE RED GINGHAM DRESS,72,306.0,20,19
23575,SNACK TRAY PAISLEY PARK,164,305.4,22,22
22040,BOTANICAL ROSE GIFT WRAP,725,304.5,28,27
23131,MISELTOE HEART WREATH WHITE,78,304.5,4,4
22965,3 TRADITIONAL COOKIE CUTTERS  SET,162,304.2,4,4
22100,SKULLS SQUARE TISSUE BOX,727,304.17,38,34
21060,PARTY INVITES BALLOON GIRL,356,302.6,53,47
22204,MILK PAN BLUE POLKADOT,96,302.5,30,23
21879,HEARTS GIFT TAPE,1025,301.93,57,52
23396,LA JARDIN BOTANIQUE CUSHION COVER,80,300.0,23,23
21220,SET/4 BADGES DOGS,229,299.56,41,34
21761,WOOD AND GLASS MEDICINE CABINET,10,299.5,10,10
23440,PAINT YOUR OWN EGGS IN CRATE,164,299.36,5,5
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,37,299.25,17,17
85213,MINI  ZINC GARDEN DECORATIONS ,809,297.89,24,23
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,160,296.64,24,22
85205B,PINK FELT EASTER RABBIT GARLAND,116,295.8,24,22
23126,DOLLCRAFT GIRL AMELIE KIT,66,294.7,8,8
20934,SET/3 POT PLANT CANDLES,54,294.3,20,20
35095A,BLUE VICTORIAN FABRIC OVAL BOX,811,293.82,34,29
17129F,BLUE GLASS GEMS IN BAG,427,291.25,19,11
21131,GOLD STANDING GNOME,93,290.25,17,11
22598,CHRISTMAS MUSICAL ZINC TREE,811,290.17,51,42
23410,CURIO CABINET LINEN AND LACE ,36,290.1,18,16
20725,LUNCH BAG RED SPOTTY,200,290.0,1,1
16015,MEDIUM CHINESE STYLE SCISSOR,662,289.98,24,19
85024B,EAU DE NILE JEWELLED PHOTOFRAME,193,289.65,12,12
22486,PLASMATRONIC LAMP,52,288.94,10,9
21503,TOYBOX  WRAP ,726,288.92,23,22
84358,FLOOR LAMP SHADE WOOD BASE,32,287.74,12,6
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,287.5,21,21
23695,DOILY THANK YOU CARD,703,286.62,44,41
23430,BLUE RETRO KITCHEN WALL CLOCK,35,285.25,17,16
90160C,TURQ+RED BOUDICCA LARGE BRACELET,41,284.95,16,14
90200B,BLACK SWEETHEART BRACELET,67,284.75,24,18
21128,GOLD FISHING GNOME,47,284.16,16,12
35912B,WHITE/PINK CHICK DECORATION,249,283.89,18,15
37413,ICON MUG REVOLUTIONARY,701,283.71,79,52
22043,CHRISTMAS CARD SCREEN PRINT ,1188,283.32,43,40
20838,FRENCH LATTICE CUSHION COVER ,330,282.94,33,30
84915,HAND TOWEL PINK FLOWER AND DAISY,199,281.95,11,8
84924A,WAKE UP COCKEREL CALENDAR SIGN ,72,281.13,24,21
22547,MINI JIGSAW DINOSAUR ,738,279.51,50,41
21286,RETROSPOT CANDLE  LARGE,255,279.37,18,17
71101E,STANDING FAIRY POLE SUPPORT ,346,278.5,22,17
85136C,RED SHARK HELICOPTER,35,278.25,25,20
35095B,RED VICTORIAN FABRIC OVAL BOX,772,277.44,41,36
16169M,WRAP DAISY CARPET ,660,277.2,25,24
72122,COFFEE SCENT PILLAR CANDLE,291,276.45,44,38
23579,SNACK TRAY I LOVE LONDON,149,276.15,24,22
21371,MIRRORED WALL ART POPPIES,275,274.65,32,27
20936,FORKED CACTUS CANDLE,92,272.98,26,21
20831,GOLD PHOTO FRAME,169,272.34,24,19
21189,WHITE HONEYCOMB PAPER GARLAND ,165,272.25,29,27
21850,BLUE  DIAMANTE PEN IN GIFT BOX,60,271.8,21,12
21248,DOOR HANGER  MUM + DADS ROOM,187,271.15,52,45
82613D,METAL SIGN CUPCAKE SINGLE HOOK,469,270.85,50,43
22049,WRAP CHRISTMAS SCREEN PRINT,1000,270.5,31,26
35001W,HAND OPEN SHAPE DECO.WHITE,92,270.02,5,5
21811,CHRISTMAS HANGING HEART WITH BELL,216,270.0,17,16
22409,MONEY BOX BISCUITS DESIGN,216,270.0,45,36
84509C,SET OF 4 POLKADOT PLACEMATS ,77,269.55,23,20
21454,PAINTED PINK RABBIT ,317,269.45,43,41
21644,ASSORTED TUTTI FRUTTI HEART BOX,215,268.75,32,29
23203,JUMBO BAG VINTAGE DOILEY ,143,268.44,6,6
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",105,267.75,25,24
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",400,267.6,45,39
21445,12 PINK ROSE PEG PLACE SETTINGS,214,267.5,21,17
85230E,STRAWBRY SCENTED VOTIVE CANDLE,1101,267.45,24,17
21785,RAIN PONCHO ,410,267.1,4,3
84926D,LA PALMIERA TILE COASTER,705,266.64,31,25
16236,KITTY PENCIL ERASERS,1296,266.56,73,59
84920,PINK FLOWER FABRIC PONY,71,266.25,26,22
23481,PEARLISED IVORY HEART SMALL ,217,266.21,27,23
23489,"GARLAND, VINTAGE BELLS",92,265.88,10,10
72800B, 4 PURPLE FLOCK DINNER CANDLES,138,265.66,36,31
16238,PARTY TIME PENCIL ERASERS,1259,265.09,78,61
21167,WHITE SAGE INCENSE,1260,264.6,25,20
85019C,CURIOUS  IMAGES NOTEBOOK SET,181,262.25,10,9
21221,SET/4 BADGES CUTE CREATURES,201,262.14,24,24
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,624,262.08,37,36
84598,BOYS ALPHABET IRON ON PATCHES,1248,262.08,5,5
84849A,HELLO SAILOR BLUE SOAP HOLDER,155,261.95,31,25
23194,GYMKHANNA TREASURE BOOK BOX,120,261.84,14,14
79337,BLUE FLOCK GLASS CANDLEHOLDER,644,259.96,10,9
21403,BLUE EGG  SPOON,1718,258.72,71,58
23032,DOORKNOB CRACKED GLAZE IVORY,174,258.3,5,5
17013D,ORIGAMI ROSE INCENSE IN TUBE,532,257.88,11,10
22268,DECORATION SITTING BUNNY,1335,257.61,41,32
22765,NEWSPAPER STAND,25,257.37,3,3
85230G,ORANGE VOTIVE CANDLE,1032,257.04,25,20
21250,SET OF SKULL WALL STICKERS,92,257.0,17,15
84708B,PINK JEWELLED PHOTO FRAME ,53,256.75,14,13
85188A,GREEN METAL SWINGING BUNNY,302,256.7,34,29
20770,ABSTRACT CIRCLE JOURNAL ,107,256.65,28,24
71270,PHOTO CLIP LINE,204,256.21,31,16
16012,FOOD/DRINK SPONGE STICKERS,1220,256.2,35,33
22287,DECORATION WOBBLY CHICKEN,521,256.11,29,25
21719,LOVELY BONBON STICKER SHEET,301,255.85,34,29
90062,CARNIVAL BRACELET,20,255.0,6,6
23137,ZINC WIRE SWEETHEART LETTER TRAY,80,253.24,20,18
16218,CARTOON  PENCIL SHARPENERS,3760,253.2,50,43
21386,IVORY HANGING DECORATION  EGG,689,253.01,46,42
20854,BLUE PATCH PURSE PINK HEART,164,252.8,17,16
84596E,SMALL LICORICE DES PINK BOWL,391,252.63,35,33
22134,MINI LADLE LOVE HEART RED ,630,252.24,54,28
84341B,SMALL PINK MAGIC CHRISTMAS TREE,618,252.23,33,30
21222,SET/4 BADGES BEETLES,194,252.18,35,26
84876B,GREEN HEART COMPACT MIRROR,201,251.25,20,17
21849,SILVER DIAMANTE PEN IN GIFT BOX,50,250.84,22,16
20684,STRAWBERRY DREAM CHILDS UMBRELLA,77,250.25,32,30
84858C,PINK RIVIERA HANDBAG,185,250.05,5,4
47563A,RETRO LONGBOARD IRONING BOARD COVER,198,250.0,45,31
21666,RIDGED GLASS T-LIGHT HOLDER,384,249.6,33,21
21265,PINK GOOSE FEATHER TREE 60CM,128,249.6,16,15
22703,PINK CAT BOWL,168,249.42,40,30
85204,HANGING WOOD AND FELT FLOWER,1871,248.88,42,40
84859A,SILVER DISCO HANDBAG,123,248.21,30,24
23476,WOODLAND LARGE RED FELT HEART,198,247.5,18,18
23015,CORDIAL GLASS JUG,30,247.5,13,13
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,145,247.46,13,10
20755,BLUE PAISLEY POCKET BOOK,291,247.35,50,44
23168,CLASSIC SUGAR DISPENSER,216,247.32,12,12
21067,VINTAGE RED TEATIME MUG,201,246.88,41,30
22214,CANDLE PLATE LACE WHITE,114,246.7,21,18
22108,PING! MICROWAVE PLATE,101,246.53,28,16
23474,WOODLAND SMALL BLUE FELT HEART,297,246.51,27,26
78124,MAGAZINE RACK GEBRA ASSORTED ,190,246.5,17,16
35964,FOLKART CLIP ON STARS,621,245.61,37,34
21190,PINK HEARTS PAPER GARLAND,168,245.2,7,6
79190B,RETRO PLASTIC POLKA TRAY,655,245.1,35,24
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,270,244.9,24,21
35954,SMALL FOLKART STAR CHRISTMAS DEC,1076,244.23,32,30
20669,RED HEART LUGGAGE TAG,195,243.75,42,36
23149,ANTIQUE IVORY WIRE BOWL SMALL,97,241.53,19,17
22259,FELT FARM ANIMAL HEN,384,240.96,16,16
85129D,BEADED CRYSTAL HEART PINK SMALL,165,240.13,34,16
23495,SET OF 3 PANTRY WOODEN SPOONS,192,240.0,24,21
84569A,PACK 3 IRON ON DOG PATCHES,191,239.96,26,26
22052,VINTAGE CARAVAN GIFT WRAP,571,239.82,23,22
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,120,238.56,6,6
23028,DOORKNOB CRACKED GLAZE BLUE,162,238.5,3,3
21269,ANTIQUE CREAM CUTLERY SHELF ,28,238.0,18,17
85203,HANGING WOOD AND FELT BUTTERFLY ,569,237.54,49,45
22069,BROWN  PIRATE TREASURE CHEST ,218,237.48,37,26
21632,VINTAGE PINK DECORATIVE PARASOL,60,237.0,5,5
85169D,PINK LOVE BIRD CANDLE,232,236.48,22,20
72131,COLUMBIAN CANDLE RECTANGLE,136,236.4,18,14
47351B,BLUE  VOILE LAMPSHADE,86,234.5,9,7
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",360,234.2,37,33
23567,EGG CUP HENRIETTA HEN PINK,187,233.75,18,15
20615,BLUE POLKADOT PASSPORT COVER,231,233.34,35,28
22129,PARTY CONES CANDY DECORATION,296,233.28,8,6
21725,SWEETIES  STICKERS,274,232.9,32,26
85023B,EAU DE NILE JEWELLED PHOTOFRAME,104,232.8,12,10
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,612,232.56,15,15
23475,WOODLAND SMALL PINK FELT HEART,280,232.4,26,25
22512,DOORSTOP RACING CAR DESIGN,117,232.25,32,28
84559A,3D SHEET OF DOG STICKERS,272,231.98,42,34
23447,PINK BUNNY EASTER EGG BASKET,158,231.9,4,4
20867,PINK ROSE FABRIC MIRROR,187,231.47,25,23
20856,DENIM PATCH PURSE PINK BUTTERFLY,140,231.0,27,26
21973,SET OF 36 MUSHROOM PAPER DOILIES,159,230.55,30,25
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,518,230.4,15,12
20897,VINTAGE NOTEBOOK PARIS DAYS,85,230.35,8,8
21455,PAINTED YELLOW WOODEN DAISY,271,230.35,32,32
23446,BLUE BUNNY EASTER EGG BASKET,157,230.25,3,3
72800C,4 PINK DINNER CANDLE SILVER FLOCK,124,229.96,30,26
21442,GREEN BIRDHOUSE DECORATION,386,229.46,36,31
21051,RIBBONS PURSE ,108,228.83,24,23
85200,BUNNY EGG BOX,183,228.75,26,24
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,182,227.5,15,14
85093,CANDY SPOT EGG WARMER HARE,451,227.49,20,20
16216,LETTER SHAPE PENCIL SHARPENER,3316,227.14,41,38
84678,CLASSICAL ROSE SMALL VASE,138,227.1,10,10
23522,WALL ART DOG AND BALL ,89,226.29,17,17
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,112,225.92,24,23
23003,TRAVEL CARD WALLET VINTAGE ROSE ,541,225.78,52,38
84661B,BLACK SQUARE TABLE CLOCK,95,225.49,12,10
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,140,225.0,9,7
22632,HAND WARMER RED POLKA DOT,120,225.0,18,2
22447,PIN CUSHION BABUSHKA BLUE,75,223.95,16,16
22280,POCKET BAG PINK PAISELY BROWN SPOT,176,223.63,30,26
21441,BLUE BIRDHOUSE DECORATION,376,223.3,38,34
90161C,ANT COPPER LIME BOUDICCA BRACELET,45,222.75,15,13
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,135,222.75,34,28
90161B,ANT COPPER TURQ BOUDICCA BRACELET,45,222.75,12,10
21818,GLITTER CHRISTMAS HEART ,262,222.7,18,17
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,106,222.6,24,21
90160D,PINK BOUDICCA LARGE BRACELET,32,222.4,9,9
84218,BOX/12 CHICK & EGG IN BASKET,122,222.3,40,37
85161,ACRYLIC GEOMETRIC LAMP,12,221.4,9,8
84422,PINK/BLUE DISC/MIRROR STRING,551,220.41,8,8
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,85,216.75,29,20
23360,SET 8 CANDLES VINTAGE DOILEY,122,216.3,7,7
37482P,CUBIC MUG PINK POLKADOT,477,216.27,34,30
20782,CAMOUFLAGE EAR MUFF HEADPHONES,39,215.87,17,12
90160A,PURPLE BOUDICCA LARGE BRACELET,31,215.45,11,10
23141,TRIPLE WIRE HOOK PINK HEART,68,215.0,18,18
23580,SNACK TRAY HAPPY FOREST  ,110,214.5,21,20
85124C,GREEN JUICY FRUIT PHOTO FRAME,84,214.2,31,23
21293,MIRRORED DOVE WALL DECORATION,101,214.13,18,14
20794,BLUE  TILE HOOK,85,213.15,15,15
22410,MONEY BOX HOUSEKEEPING DESIGN,223,212.88,46,34
17084N,FAIRY DREAMS INCENSE ,1025,212.75,32,25
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,72,212.4,16,13
84051,ASS COLOUR GLOWING TIARAS,279,211.95,24,24
84584,PINK GINGHAM CAT WITH SCARF,83,211.65,18,18
47310M,SMALL POP BOX FUNKY MONKEY,172,210.48,34,20
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,455,210.19,9,6
22896,PEG BAG APPLE DESIGN,100,210.0,1,1
84563B,BLUE & WHITE BREAKFAST TRAY,69,209.55,21,18
22164,STRING OF STARS CARD HOLDER,71,209.45,12,11
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,82,209.1,22,20
85124B,BLUE JUICY FRUIT PHOTO FRAME,82,209.1,29,23
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,21,208.95,12,10
23413,DECORATIVE VINTAGE COFFEE  BOX,44,208.2,16,13
72127,COLUMBIAN CANDLE ROUND ,168,208.1,29,25
84592,CROCHET ROSE PURSE WITH SUEDE BACK,70,206.5,17,15
20619,TROPICAL PASSPORT COVER ,142,206.23,22,16
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,362,205.98,64,58
84596J,MIXED NUTS LIGHT GREEN BOWL,469,205.28,27,21
47422,ASSORTED MONKEY SUCTION CUP HOOK,519,205.02,42,16
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,587,204.79,26,23
21324,HANGING MEDINA LANTERN SMALL,69,203.55,20,20
85230A,OPIUM SCENTED VOTIVE CANDLE,840,203.28,18,14
21580,RABBIT  DESIGN  COTTON TOTE BAG,90,202.5,24,21
21758,VINTAGE SHELLS PRINT,32,202.4,14,13
84919,BLUE CUSHION COVER WITH FLOWER,29,201.55,9,9
21456,2 PICTURE BOOK EGGS EASTER CHICKS,161,201.25,19,17
21147,JINGLE BELLS TREE DECORATION,89,200.94,21,11
85186A,EASTER BUNNY GARLAND OF FLOWERS,477,200.34,37,35
22954,HEN PARTY CORDON BARRIER TAPE,160,200.0,28,20
22038,BOTANICAL LAVENDER GIFT WRAP ,475,199.5,19,19
71053,WHITE MOROCCAN METAL LANTERN,47,199.17,12,9
84857C,PINK MONTE CARLO HANDBAG,95,198.35,8,8
84926A,WAKE UP COCKEREL TILE COASTER,597,198.09,31,24
84563A,PINK & WHITE BREAKFAST TRAY,59,198.05,14,11
21458,2 PICTURE BOOK EGGS EASTER BUNNY,158,197.5,19,18
22044,CHRISTMAS CARD STACK OF PRESENTS,816,196.44,36,35
21726,MULTI HEARTS  STICKERS,231,196.35,36,29
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,179,195.9,23,13
20707,CRAZY DAISY HEART DECORATION,155,195.52,31,20
21657,MILK BOTTLE WITH GLASS STOPPER ,28,194.6,15,11
47367B,PAIR PADDED HANGERS PINK CHECK,57,194.55,11,11
22257,FELT FARM ANIMAL SHEEP,283,194.39,16,16
21360,JOY LARGE WOOD LETTERS,37,194.15,14,14
35911A,MULTICOLOUR RABBIT EGG WARMER,205,194.15,25,23
20780,BLACK EAR MUFF HEADPHONES,36,192.86,17,13
21801,CHRISTMAS TREE DECORATION WITH BELL,457,191.94,22,22
21651,HANGING GLASS ETCHED TEALIGHT,125,191.85,10,9
85169B,BLACK LOVE BIRD CANDLE,201,191.49,25,17
21000,ROSE DU SUD COSMETICS BAG,45,191.25,16,16
21676,FLOWERS  STICKERS,211,191.05,32,21
20652,BLUE POLKADOT LUGGAGE TAG ,147,191.01,33,26
22137,BATHROOM SET LOVE HEART DESIGN,68,191.0,11,9
22394,PAPERWEIGHT KINGS CHOICE ,160,190.8,16,16
21945,STRAWBERRIES  DESIGN FLANNEL ,225,190.79,29,27
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,33,190.35,6,6
21882,SKULLS TAPE,598,189.98,38,35
20763,DAISY SKETCHBOOK ,71,189.96,25,24
21815,STAR  T-LIGHT HOLDER ,131,189.95,18,15
21253,SET OF PICTURE FRAME  STICKERS,65,189.59,16,14
23229,DONKEY TAIL GAME ,54,189.54,4,4
90209B,GREEN ENAMEL+GLASS HAIR COMB,104,189.0,11,7
90201B,BLACK ENAMEL FLOWER RING,64,188.8,10,9
21161,KEEP OUT BOYS DOOR HANGER ,130,188.5,34,25
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,99,188.37,6,6
85179A,GREEN BITTY LIGHT CHAIN,119,188.31,17,15
21425,SKULLS STORAGE BOX LARGE,67,188.05,16,12
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,21,187.95,11,11
21520,BOOZE & WOMEN GREETING CARD ,457,187.62,33,29
84876D,BLUE HEART COMPACT MIRROR,124,187.5,12,12
16048,TEATIME ROUND PENCIL SHARPENER ,1436,186.72,47,41
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,41,186.15,10,9
22391,PAPERWEIGHT HOME SWEET HOME,146,186.06,18,18
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,398,185.1,20,19
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,148,185.0,9,9
20819,SILVER TEDDY BEAR,48,183.71,16,14
84559B,3D SHEET OF CAT STICKERS,216,183.6,43,36
22216,T-LIGHT HOLDER WHITE LACE,327,182.31,20,17
35965,FOLKART HEART NAPKIN RINGS,181,181.87,28,22
20771,CHRYSANTHEMUM  JOURNAL,70,180.91,27,21
22541,MINI JIGSAW LEAP FROG,465,180.62,21,19
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,180.58,8,8
22157,ANGEL DECORATION WITH LACE PADDED,212,180.2,11,11
23697,A PRETTY THANK YOU CARD,438,179.64,26,26
78033,FLAG OF ST GEORGE CHAIR,37,179.35,7,6
84707B,PINK JEWELLED MIRROR TRINKET TRAY,29,178.56,13,13
21270,ANTIQUE CREAM CUTLERY CUPBOARD,14,178.5,13,12
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,14,178.5,10,10
23126,DOLLCRAFT GIRL AMELIE,36,178.2,8,8
84926F,PSYCHEDELIC TILE COASTER,423,178.0,23,18
21944,KITTENS DESIGN FLANNEL,232,177.88,33,24
47594B,SCOTTIES DESIGN WASHBAG,91,177.45,30,26
84859C,PINK DISCO HANDBAG,83,176.39,21,17
84313B,BLUE TV TRAY TABLE ,76,175.8,13,6
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,129,175.05,22,21
84691,PACK 20 DOLLY PEGS,242,174.5,4,2
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,127,174.31,11,11
90200A,PURPLE SWEETHEART BRACELET,41,174.25,16,14
21807,WHITE CHRISTMAS STAR DECORATION,414,173.88,25,24
21026,SPACE OWL,140,173.62,22,20
85186C,BUNNY EGG GARLAND,413,173.46,33,32
21911,GARDEN METAL SIGN ,105,173.25,20,18
44235,ASS COL CIRCLE MOBILE ,474,173.16,6,6
20769,DAISY JOURNAL ,66,173.12,26,21
84637,KITCHEN FLOWER POTS WALL PLAQUE,29,172.55,13,11
20847,ZINC HEART LATTICE CHARGER LARGE,46,172.5,14,12
84913A,SOFT PINK ROSE TOWEL ,37,172.05,10,10
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,51,172.05,20,17
84963A,PINK PAINTED KASHMIRI CHAIR,4,171.8,1,1
85214,TUB 24 PINK FLOWER PEGS,103,169.95,43,36
21763,VINTAGE WOODEN BAR STOOL,6,169.75,4,4
