Orders,Total_Spend,Avg_Order_Value,Total_Items,First_Purchase,Last_Purchase,Unique_Products,Customer_Lifetime_Days,Recency_Days,Customer_Type
5,1953.41,6.76,551,2023-03-14 11:44:00,2023-11-07 12:04:00,177,238,32,Regular
2,1280.58,10.5,1139,2023-08-10 15:29:00,2023-11-18 14:51:00,120,99,20,Regular
2,1262.2,84.15,624,2023-01-24 10:01:00,2023-11-22 11:51:00,13,302,17,Regular
27,13316.4,26.01,6105,2022-12-08 12:29:00,2023-12-07 12:48:00,360,364,2,VIP
4,1131.56,16.64,572,2023-09-19 13:47:00,2023-12-01 13:47:00,64,73,7,Regular
12,10384.93,48.76,4236,2022-12-05 15:40:00,2023-11-24 12:48:00,164,353,15,VIP
1,141.04,2.14,70,2022-12-12 10:57:00,2022-12-12 10:57:00,66,0,362,At Risk
1,52.83,4.06,33,2023-09-19 13:45:00,2023-09-19 13:45:00,13,0,80,Regular
5,3610.96,37.23,2390,2023-07-07 13:33:00,2023-10-18 07:56:00,90,102,52,High Value
3,972.08,6.04,842,2023-07-24 11:45:00,2023-11-17 12:11:00,121,116,22,Regular
1,475.86,10.57,160,2023-06-21 11:19:00,2023-06-21 11:19:00,41,0,171,Regular
6,1000.27,10.87,440,2023-04-18 15:31:00,2023-06-03 15:43:00,78,46,188,At Risk
1,250.0,250.0,2,2023-01-13 12:10:00,2023-01-13 12:10:00,1,0,330,At Risk
5,900.53,5.7,269,2023-09-15 15:05:00,2023-11-28 09:43:00,117,73,11,Regular
2,121.0,17.29,68,2022-12-15 12:01:00,2023-07-07 10:20:00,7,203,155,Regular
19,14758.22,47.92,5709,2022-12-01 11:22:00,2023-11-06 14:36:00,183,340,32,VIP
11,4023.72,24.24,2098,2022-12-10 13:50:00,2023-11-27 14:40:00,96,352,11,VIP
3,62.43,4.16,27,2023-10-24 11:33:00,2023-10-26 10:51:00,15,1,44,Regular
1,267.03,9.89,293,2023-04-20 14:02:00,2023-04-20 14:02:00,27,0,232,At Risk
8,1921.55,9.15,1263,2023-01-11 12:55:00,2023-10-06 13:05:00,135,268,63,Frequent
1,343.5,19.08,314,2023-12-08 10:58:00,2023-12-08 10:58:00,18,0,1,Regular
8,3000.2,16.22,1836,2023-03-30 09:15:00,2023-10-30 13:42:00,116,214,39,VIP
2,397.99,7.11,572,2023-09-13 12:26:00,2023-11-07 11:26:00,47,54,32,Regular
1,412.01,41.2,132,2023-09-16 16:29:00,2023-09-16 16:29:00,10,0,83,Regular
1,440.0,440.0,4,2023-11-15 12:09:00,2023-11-15 12:09:00,1,0,24,Regular
3,734.37,4.71,387,2022-12-01 13:17:00,2023-12-07 14:43:00,133,371,1,Regular
2,148.44,37.11,24,2023-11-06 15:01:00,2023-11-06 15:04:00,4,0,32,Regular
8,2428.53,14.99,991,2022-12-20 14:15:00,2023-11-21 12:17:00,127,335,18,VIP
1,229.33,8.82,123,2023-03-30 16:14:00,2023-03-30 16:14:00,26,0,253,At Risk
11,3962.6,5.99,3455,2022-12-08 12:24:00,2023-11-17 11:29:00,415,343,22,VIP
4,1497.31,13.99,938,2023-04-07 11:16:00,2023-11-18 12:25:00,90,225,21,Regular
2,1972.39,9.01,1085,2023-11-09 17:47:00,2023-12-01 18:43:00,196,22,7,Regular
4,1564.73,6.23,515,2022-12-16 16:45:00,2023-11-14 14:51:00,205,332,24,Regular
3,807.57,9.73,289,2023-09-11 15:41:00,2023-11-20 15:35:00,73,69,18,Regular
4,502.9,6.98,135,2023-01-16 12:35:00,2023-06-19 16:02:00,55,154,172,Regular
1,110.92,4.62,29,2023-06-29 13:10:00,2023-06-29 13:10:00,24,0,162,Regular
1,538.46,13.13,410,2023-12-02 13:36:00,2023-12-02 13:36:00,41,0,6,Regular
1,213.3,14.22,200,2023-11-28 13:51:00,2023-11-28 13:51:00,15,0,10,Regular
1,85.13,2.94,49,2023-08-17 14:58:00,2023-08-17 14:58:00,29,0,113,Regular
1,127.86,4.57,86,2023-02-24 15:26:00,2023-02-24 15:26:00,26,0,287,At Risk
9,3546.71,13.69,3109,2022-12-02 12:47:00,2023-11-30 16:43:00,122,363,8,VIP
2,288.97,3.61,162,2022-12-03 17:28:00,2023-10-16 13:24:00,78,316,53,Regular
14,4910.6,7.07,3999,2022-12-12 13:26:00,2023-12-02 12:52:00,441,354,6,VIP
3,1681.46,14.75,694,2023-01-27 15:38:00,2023-09-23 16:22:00,104,239,76,Regular
4,575.63,9.44,295,2023-02-11 12:49:00,2023-12-05 15:38:00,43,297,3,Regular
1,436.06,15.04,218,2023-11-03 12:37:00,2023-11-03 12:37:00,29,0,36,Regular
1,90.12,5.3,60,2023-05-06 14:47:00,2023-05-06 14:47:00,17,0,216,At Risk
1,428.93,7.8,449,2023-10-10 14:02:00,2023-10-10 14:02:00,51,0,59,Regular
1,217.2,15.51,74,2023-03-07 09:00:00,2023-03-07 09:00:00,14,0,277,At Risk
16,4794.86,5.41,4427,2022-12-05 14:45:00,2023-11-27 16:19:00,401,357,11,VIP
1,279.77,9.02,236,2023-11-15 16:08:00,2023-11-15 16:08:00,31,0,23,Regular
1,468.91,24.68,213,2023-11-11 12:46:00,2023-11-11 12:46:00,16,0,28,Regular
4,800.59,29.65,267,2023-05-08 11:38:00,2023-11-28 11:07:00,27,203,11,Regular
1,134.55,134.55,39,2022-12-23 09:55:00,2022-12-23 09:55:00,1,0,351,At Risk
4,1400.44,12.39,1501,2022-12-16 11:27:00,2023-11-17 14:50:00,88,336,21,Regular
2,173.16,21.65,60,2023-09-30 10:44:00,2023-10-20 14:33:00,8,20,49,Regular
1,186.01,26.57,223,2023-11-21 10:48:00,2023-11-21 10:48:00,7,0,18,Regular
3,758.29,14.31,461,2023-09-27 14:37:00,2023-12-07 11:27:00,27,70,2,Regular
5,1375.71,44.38,666,2023-01-11 13:26:00,2023-08-28 10:15:00,27,228,103,Regular
12,4148.82,13.01,2063,2022-12-05 12:57:00,2023-12-02 14:47:00,231,362,6,VIP
4,650.43,11.41,264,2023-09-22 13:15:00,2023-11-28 10:02:00,47,66,11,Regular
7,2533.42,11.95,1213,2023-03-06 14:44:00,2023-12-05 10:09:00,166,273,4,VIP
2,591.19,6.09,355,2023-09-15 12:16:00,2023-11-08 11:38:00,88,53,31,Regular
4,675.64,4.44,332,2022-12-02 15:46:00,2023-06-15 12:01:00,131,194,177,Regular
1,921.37,21.43,394,2023-11-02 12:03:00,2023-11-02 12:03:00,43,0,37,Regular
3,258.88,6.64,89,2023-02-07 13:32:00,2023-07-11 17:03:00,39,154,150,Regular
1,127.1,9.78,52,2023-06-30 13:03:00,2023-06-30 13:03:00,13,0,161,Regular
2,327.6,6.82,117,2023-01-30 12:09:00,2023-10-02 12:45:00,45,245,68,Regular
13,3675.77,25.18,283,2022-12-08 14:38:00,2023-08-11 09:38:00,134,245,120,VIP
3,682.91,15.52,453,2023-05-03 13:36:00,2023-11-15 09:55:00,39,195,24,Regular
4,720.86,5.91,313,2023-06-30 16:39:00,2023-11-16 10:55:00,89,138,23,Regular
1,455.3,14.69,320,2023-06-16 08:38:00,2023-06-16 08:38:00,31,0,176,Regular
4,913.68,101.52,312,2022-12-23 09:59:00,2023-10-20 13:37:00,3,301,49,Regular
3,478.53,16.5,243,2023-02-02 10:46:00,2023-03-29 09:54:00,28,54,255,At Risk
1,388.58,16.19,354,2023-10-24 08:59:00,2023-10-24 08:59:00,24,0,46,Regular
1,199.8,39.96,60,2023-09-30 11:46:00,2023-09-30 11:46:00,5,0,70,Regular
5,1771.78,17.2,983,2023-04-19 10:08:00,2023-11-24 08:53:00,85,218,15,Regular
5,1406.59,18.27,561,2022-12-09 16:10:00,2023-08-31 10:55:00,51,264,100,Regular
1,324.57,14.75,279,2023-11-04 13:26:00,2023-11-04 13:26:00,22,0,34,Regular
1,240.68,17.19,160,2023-10-17 16:04:00,2023-10-17 16:04:00,14,0,52,Regular
2,761.74,14.65,718,2023-05-19 13:05:00,2023-11-13 11:44:00,50,177,26,Regular
14,6776.56,16.53,4983,2022-12-02 10:39:00,2023-11-28 15:15:00,230,361,10,VIP
9,1297.87,28.21,1137,2022-12-06 15:35:00,2023-12-01 14:14:00,30,359,7,Frequent
1,48.48,24.24,96,2023-09-22 10:04:00,2023-09-22 10:04:00,2,0,78,Regular
1,216.39,12.73,159,2023-10-18 14:47:00,2023-10-18 14:47:00,17,0,51,Regular
5,1198.23,17.88,441,2022-12-01 13:38:00,2023-11-03 14:17:00,61,337,35,Regular
9,2920.16,37.92,892,2023-01-19 12:07:00,2023-10-09 15:47:00,48,263,60,VIP
1,104.76,8.06,202,2023-01-07 12:44:00,2023-01-07 12:44:00,13,0,336,At Risk
4,1093.68,18.23,714,2023-08-11 09:56:00,2023-11-11 13:20:00,59,92,27,Regular
1,298.48,18.66,148,2023-06-08 13:00:00,2023-06-08 13:00:00,16,0,183,At Risk
1,112.46,18.74,66,2023-10-19 10:36:00,2023-10-19 10:36:00,6,0,51,Regular
13,1591.45,37.01,504,2023-01-09 11:32:00,2023-11-30 12:36:00,23,325,9,Frequent
2,195.15,32.52,52,2023-10-09 12:49:00,2023-11-03 14:52:00,4,25,35,Regular
23,10399.74,24.59,5508,2022-12-15 16:21:00,2023-11-29 14:42:00,184,348,9,VIP
4,776.85,17.26,454,2023-07-26 10:13:00,2023-11-07 08:34:00,39,103,32,Regular
1,336.4,112.13,136,2023-11-29 08:14:00,2023-11-29 08:14:00,3,0,10,Regular
3,1553.18,15.53,915,2022-12-16 14:34:00,2023-10-14 12:41:00,92,301,56,Regular
4,1293.03,80.81,501,2023-11-18 11:49:00,2023-12-05 14:01:00,11,17,3,Regular
9,3709.56,20.05,1674,2023-03-02 13:42:00,2023-10-27 16:44:00,169,239,42,VIP
1,301.03,15.84,125,2023-07-21 17:26:00,2023-07-21 17:26:00,19,0,140,Regular
4,588.13,17.3,357,2023-03-28 13:32:00,2023-08-15 11:38:00,26,139,116,Regular
4,1534.26,23.97,1188,2023-04-18 14:01:00,2023-08-28 10:21:00,44,131,103,Regular
2,675.8,13.79,766,2023-01-14 10:10:00,2023-09-26 10:03:00,49,254,74,Regular
9,2870.24,18.52,1894,2022-12-08 09:51:00,2023-12-05 10:24:00,85,362,4,VIP
2,1186.35,19.77,800,2023-05-19 10:16:00,2023-10-25 15:36:00,57,159,44,Regular
8,3285.31,19.67,2109,2023-03-10 08:29:00,2023-11-24 09:51:00,107,259,15,VIP
1,243.55,16.24,99,2023-11-22 16:28:00,2023-11-22 16:28:00,15,0,16,Regular
2,724.76,28.99,284,2023-03-02 14:50:00,2023-09-11 11:17:00,20,192,89,Regular
1,223.36,14.89,128,2023-10-18 08:28:00,2023-10-18 08:28:00,15,0,52,Regular
1,425.32,17.01,323,2023-07-28 14:30:00,2023-07-28 14:30:00,25,0,133,Regular
15,12416.11,26.08,6572,2022-12-02 15:40:00,2023-12-05 14:35:00,240,367,3,VIP
4,1887.2,15.86,1562,2022-12-15 14:45:00,2023-08-26 14:04:00,102,253,104,Regular
3,664.0,20.12,246,2023-03-02 14:34:00,2023-06-01 07:38:00,31,90,191,At Risk
4,803.54,3.46,550,2023-03-23 15:37:00,2023-06-26 14:54:00,166,94,165,Regular
1,612.01,11.77,256,2023-11-21 11:55:00,2023-11-21 11:55:00,50,0,18,Regular
3,447.64,12.79,394,2022-12-02 16:59:00,2023-07-05 09:53:00,35,214,157,Regular
2,639.5,26.65,218,2023-03-17 18:59:00,2023-05-19 15:53:00,23,62,203,At Risk
2,816.0,408.0,192,2022-12-07 10:06:00,2023-01-07 13:34:00,1,31,335,At Risk
3,646.3,20.2,479,2023-03-24 08:56:00,2023-11-03 08:41:00,27,223,36,Regular
1,337.74,16.08,208,2023-09-09 14:22:00,2023-09-09 14:22:00,21,0,90,Regular
2,877.44,146.24,1200,2023-08-16 09:50:00,2023-09-08 10:49:00,4,23,92,Regular
2,922.53,43.93,475,2023-11-13 15:15:00,2023-11-30 13:08:00,15,16,8,Regular
1,560.67,16.49,324,2023-04-10 15:25:00,2023-04-10 15:25:00,34,0,242,At Risk
4,748.5,15.93,343,2023-02-28 15:32:00,2023-10-25 14:56:00,46,238,44,Regular
1,30.0,30.0,24,2023-11-17 12:19:00,2023-11-17 12:19:00,1,0,22,Regular
5,1024.1,21.34,242,2022-12-02 10:53:00,2023-06-02 15:22:00,40,182,189,At Risk
1,306.45,27.86,111,2023-10-27 09:23:00,2023-10-27 09:23:00,11,0,43,Regular
9,1600.86,17.79,1050,2022-12-09 09:49:00,2023-11-14 16:58:00,55,340,24,Frequent
2,309.8,61.96,236,2023-01-05 12:32:00,2023-01-26 13:56:00,4,21,316,At Risk
1,138.14,15.35,106,2023-08-25 15:50:00,2023-08-25 15:50:00,9,0,105,Regular
1,386.43,22.73,157,2023-10-20 10:57:00,2023-10-20 10:57:00,17,0,50,Regular
2,2222.21,19.32,1654,2023-04-10 15:09:00,2023-06-24 14:57:00,92,74,167,High Value
1,301.32,23.18,240,2023-10-31 10:56:00,2023-10-31 10:56:00,13,0,39,Regular
1,76.32,76.32,72,2023-05-06 10:39:00,2023-05-06 10:39:00,1,0,217,At Risk
4,684.34,20.74,342,2023-03-21 09:13:00,2023-10-30 16:03:00,31,223,39,Regular
1,173.05,14.42,91,2023-02-16 10:50:00,2023-02-16 10:50:00,12,0,296,At Risk
7,2657.13,34.07,1699,2023-03-14 09:37:00,2023-11-21 12:43:00,52,252,18,VIP
4,2726.23,19.76,1451,2023-01-16 16:25:00,2023-09-12 16:12:00,107,238,87,High Value
5,2446.6,21.46,1275,2023-03-30 09:19:00,2023-09-27 15:17:00,88,181,72,High Value
3,323.69,15.41,527,2023-03-04 14:21:00,2023-09-19 13:48:00,20,198,80,Regular
3,3435.76,17.01,2252,2023-03-01 10:19:00,2023-11-21 12:40:00,191,265,18,High Value
1,657.23,19.92,319,2023-10-21 15:36:00,2023-10-21 15:36:00,33,0,48,Regular
1,352.7,29.39,184,2023-10-18 09:25:00,2023-10-18 09:25:00,12,0,52,Regular
4,781.28,7.1,1170,2023-06-10 08:24:00,2023-11-15 16:19:00,98,158,23,Regular
3,1333.68,17.1,952,2022-12-08 14:43:00,2023-11-30 13:46:00,61,356,8,Regular
5,1426.16,26.91,816,2023-03-04 13:46:00,2023-11-14 16:30:00,32,255,24,Regular
1,193.75,19.38,131,2023-08-14 12:56:00,2023-08-14 12:56:00,10,0,116,Regular
9,2993.1,18.03,1310,2023-01-13 15:13:00,2023-12-01 08:33:00,119,321,8,VIP
2,254.1,28.23,84,2022-12-13 09:57:00,2023-08-12 09:37:00,8,241,119,Regular
2,239.76,12.62,408,2023-08-31 11:40:00,2023-12-05 15:59:00,19,96,3,Regular
1,136.8,68.4,72,2023-04-01 15:13:00,2023-04-01 15:13:00,2,0,251,At Risk
1,191.04,15.92,138,2023-11-11 14:12:00,2023-11-11 14:12:00,12,0,27,Regular
14,6479.4,83.07,1677,2022-12-02 07:49:00,2023-12-09 09:44:00,42,372,0,VIP
2,409.98,18.64,212,2023-03-18 08:31:00,2023-03-18 08:32:00,22,0,266,At Risk
8,2711.11,16.14,1015,2023-01-17 11:24:00,2023-11-06 14:02:00,140,293,32,VIP
1,309.65,17.2,113,2023-11-22 08:26:00,2023-11-22 08:26:00,18,0,17,Regular
2,696.68,8.1,357,2023-06-19 15:36:00,2023-06-20 16:53:00,85,1,171,Regular
4,1529.0,6.65,912,2023-08-21 12:36:00,2023-12-07 14:39:00,193,108,1,Regular
1,211.5,42.3,66,2023-03-20 10:51:00,2023-03-20 10:51:00,5,0,264,At Risk
4,2293.62,19.6,1028,2023-05-08 12:42:00,2023-07-22 13:35:00,79,75,139,High Value
1,143.1,23.85,62,2023-05-22 15:37:00,2023-05-22 15:37:00,6,0,200,At Risk
4,1060.56,19.28,321,2023-08-15 14:32:00,2023-10-07 10:09:00,50,52,63,Regular
4,916.98,4.47,594,2023-09-14 14:19:00,2023-11-04 14:35:00,126,51,34,Regular
7,3235.25,11.85,1217,2022-12-05 11:12:00,2023-10-30 10:54:00,124,328,40,VIP
1,133.25,22.21,121,2023-03-01 10:38:00,2023-03-01 10:38:00,6,0,283,At Risk
5,1072.36,20.23,486,2023-02-25 11:32:00,2023-11-30 14:09:00,41,278,8,Regular
2,356.7,18.77,150,2022-12-08 15:16:00,2023-07-19 13:34:00,18,222,142,Regular
2,330.03,9.71,186,2023-09-23 11:25:00,2023-11-28 11:26:00,34,66,11,Regular
4,1101.11,9.41,738,2022-12-05 12:26:00,2023-07-17 11:59:00,101,223,145,Regular
1,150.3,21.47,70,2023-04-19 13:21:00,2023-04-19 13:21:00,7,0,233,At Risk
13,5030.07,5.4,2718,2023-01-06 12:31:00,2023-11-07 12:29:00,299,304,32,VIP
1,598.73,4.68,281,2023-11-15 14:48:00,2023-11-15 14:48:00,128,0,23,Regular
1,471.4,5.61,388,2023-11-28 12:14:00,2023-11-28 12:14:00,80,0,11,Regular
5,2211.21,33.0,1023,2023-02-22 12:24:00,2023-11-04 11:43:00,45,254,35,High Value
1,190.7,5.02,73,2022-12-10 11:12:00,2022-12-10 11:12:00,37,0,364,At Risk
2,218.25,19.84,73,2023-02-28 10:40:00,2023-05-22 14:40:00,11,83,200,At Risk
1,415.25,12.98,221,2023-11-24 14:51:00,2023-11-24 14:51:00,32,0,14,Regular
7,5159.06,17.14,3063,2022-12-15 15:47:00,2023-11-23 12:36:00,213,342,16,VIP
1,85.0,17.0,28,2023-05-11 12:36:00,2023-05-11 12:36:00,5,0,212,At Risk
3,1120.88,16.01,689,2023-05-17 12:43:00,2023-10-05 12:31:00,68,140,65,Regular
2,294.12,21.01,215,2022-12-02 15:00:00,2023-05-11 14:24:00,13,159,211,At Risk
1,162.3,16.23,62,2023-03-02 09:05:00,2023-03-02 09:05:00,10,0,282,At Risk
2,1339.45,51.52,346,2023-05-23 14:59:00,2023-08-17 10:50:00,25,85,114,Regular
8,1188.12,16.73,597,2023-04-11 10:01:00,2023-11-25 11:21:00,60,228,14,Frequent
16,4812.42,27.82,2982,2022-12-02 12:50:00,2023-11-21 08:26:00,46,353,18,VIP
1,449.12,56.14,472,2023-10-04 13:42:00,2023-10-04 13:42:00,8,0,65,Regular
1,154.88,17.21,152,2023-10-21 14:29:00,2023-10-21 14:29:00,9,0,48,Regular
4,775.96,9.02,214,2023-06-08 10:14:00,2023-11-23 17:19:00,59,168,15,Regular
1,34.8,11.6,120,2023-09-23 09:52:00,2023-09-23 09:52:00,3,0,77,Regular
4,1094.59,17.65,421,2023-04-17 13:04:00,2023-11-20 13:45:00,57,217,18,Regular
1,196.88,7.03,178,2023-07-28 15:21:00,2023-07-28 15:21:00,28,0,133,Regular
3,946.64,10.52,466,2023-06-20 11:30:00,2023-11-27 12:26:00,52,160,12,Regular
1,144.36,7.22,50,2023-10-30 12:51:00,2023-10-30 12:51:00,19,0,39,Regular
3,44534.3,4453.43,18028,2023-01-11 12:55:00,2023-04-18 13:20:00,5,97,234,At Risk
8,2463.05,8.46,1783,2022-12-08 10:36:00,2023-12-07 12:34:00,214,364,2,VIP
7,2626.6,6.49,1960,2022-12-02 09:43:00,2023-10-31 11:37:00,236,333,39,VIP
1,79.2,79.2,144,2023-02-08 12:41:00,2023-02-08 12:41:00,1,0,304,At Risk
3,458.57,16.38,199,2023-04-07 12:24:00,2023-10-19 14:40:00,24,195,50,Regular
6,2364.25,16.77,1427,2023-02-18 11:53:00,2023-11-29 14:57:00,127,284,9,VIP
4,528.01,2.76,241,2023-04-04 14:00:00,2023-10-09 13:30:00,160,187,60,Regular
2,714.42,15.88,491,2023-05-06 11:40:00,2023-10-05 12:14:00,43,152,65,Regular
1,205.25,22.81,47,2023-11-15 10:48:00,2023-11-15 10:48:00,9,0,24,Regular
3,253.04,36.15,60,2022-12-16 15:29:00,2023-05-05 15:13:00,5,139,217,At Risk
2,583.75,15.78,251,2023-09-23 15:17:00,2023-10-05 16:15:00,37,12,64,Regular
2,1086.92,17.82,271,2023-09-23 12:10:00,2023-11-08 09:44:00,58,45,31,Regular
6,3279.97,18.22,2050,2023-03-08 09:23:00,2023-09-12 17:58:00,150,188,87,VIP
1,315.06,28.64,170,2023-10-06 17:03:00,2023-10-06 17:03:00,11,0,63,Regular
3,621.83,23.03,244,2023-04-28 09:20:00,2023-08-16 10:48:00,23,110,115,Regular
26,56252.72,432.71,29672,2022-12-03 15:16:00,2023-12-02 13:52:00,26,363,6,VIP
1,635.68,63.57,311,2023-12-04 12:48:00,2023-12-04 12:48:00,10,0,5,Regular
1,270.8,10.83,87,2023-10-02 12:04:00,2023-10-02 12:04:00,25,0,68,Regular
1,104.9,14.99,68,2023-04-08 12:56:00,2023-04-08 12:56:00,7,0,244,At Risk
1,241.62,13.42,138,2023-07-29 13:46:00,2023-07-29 13:46:00,18,0,132,Regular
4,1047.11,49.86,378,2022-12-13 16:38:00,2023-04-12 16:43:00,18,120,240,At Risk
3,475.28,16.39,220,2022-12-17 11:43:00,2023-06-09 12:01:00,26,174,183,At Risk
3,345.46,17.27,180,2023-02-07 09:15:00,2023-11-14 14:57:00,20,280,24,Regular
3,2614.74,60.81,864,2023-09-11 14:29:00,2023-11-30 10:49:00,34,79,9,High Value
1,246.3,17.59,212,2023-11-29 09:50:00,2023-11-29 09:50:00,14,0,10,Regular
5,2328.97,28.06,1612,2023-02-17 14:17:00,2023-11-07 11:33:00,58,262,32,High Value
3,4919.0,18.49,3340,2023-08-17 13:33:00,2023-10-24 14:13:00,257,68,45,High Value
3,933.26,4.67,534,2023-10-09 13:11:00,2023-11-13 14:55:00,156,35,25,Regular
1,351.3,14.05,438,2022-12-16 14:35:00,2022-12-16 14:35:00,25,0,357,At Risk
1,218.75,6.43,113,2023-11-29 14:53:00,2023-11-29 14:53:00,34,0,9,Regular
2,1612.69,21.5,731,2023-05-19 15:15:00,2023-10-27 10:14:00,66,160,43,Regular
3,965.61,80.47,553,2023-03-16 10:45:00,2023-11-25 09:31:00,6,253,14,Regular
1,610.01,14.52,581,2023-07-13 10:43:00,2023-07-13 10:43:00,42,0,149,Regular
8,2708.61,20.52,860,2023-02-10 15:40:00,2023-12-08 19:55:00,70,301,0,VIP
4,2207.4,275.92,873,2023-01-24 15:47:00,2023-08-18 17:04:00,8,206,112,High Value
3,884.14,9.02,955,2023-01-09 15:13:00,2023-09-25 12:46:00,94,258,75,Regular
2,696.89,5.96,332,2023-04-07 12:39:00,2023-08-24 14:23:00,116,139,106,Regular
3,1063.95,16.62,570,2023-08-22 09:53:00,2023-10-24 13:52:00,61,63,45,Regular
1,451.42,451.42,1,2023-07-20 11:38:00,2023-07-20 11:38:00,1,0,142,Regular
1,415.82,51.98,290,2023-10-19 14:56:00,2023-10-19 14:56:00,8,0,50,Regular
13,4206.39,16.05,2565,2023-05-25 10:12:00,2023-12-09 12:31:00,170,198,0,VIP
17,5488.18,18.36,3367,2022-12-10 09:33:00,2023-11-16 16:32:00,220,341,22,VIP
3,784.58,25.31,602,2023-03-08 09:24:00,2023-10-24 14:35:00,24,230,45,Regular
3,903.9,18.83,430,2023-09-23 14:43:00,2023-10-20 14:10:00,48,26,49,Regular
4,3651.27,18.72,1305,2022-12-05 13:05:00,2023-02-06 14:33:00,142,63,305,At Risk
5,515.77,14.74,301,2023-02-10 11:16:00,2023-11-03 16:40:00,31,266,35,Regular
4,1391.98,15.64,861,2023-02-16 09:11:00,2023-09-22 09:38:00,66,218,78,Regular
6,2218.62,16.68,1071,2022-12-09 15:29:00,2023-11-17 15:31:00,117,343,21,VIP
5,1801.14,43.93,922,2023-01-26 12:12:00,2023-08-24 14:19:00,36,210,106,Regular
2,1303.91,32.6,603,2023-04-14 09:09:00,2023-05-16 08:13:00,40,31,207,At Risk
4,1945.33,27.02,1271,2023-10-20 09:04:00,2023-11-23 08:17:00,63,33,16,Regular
5,2100.6,42.87,1856,2023-03-25 08:43:00,2023-10-07 12:42:00,33,196,63,High Value
4,1905.45,15.49,1357,2023-03-08 09:45:00,2023-10-21 14:50:00,96,227,48,Regular
1,206.98,12.18,128,2023-01-24 12:00:00,2023-01-24 12:00:00,17,0,319,At Risk
2,570.96,9.21,202,2023-10-09 13:28:00,2023-10-26 15:48:00,57,17,43,Regular
2,885.47,26.83,375,2022-12-15 13:38:00,2023-12-06 14:50:00,28,356,2,Regular
1,15.0,15.0,1,2022-12-02 15:08:00,2022-12-02 15:08:00,1,0,371,At Risk
1,532.94,26.65,220,2023-06-20 13:27:00,2023-06-20 13:27:00,20,0,171,Regular
3,1654.31,24.33,963,2023-05-13 10:44:00,2023-10-14 16:05:00,64,154,55,Regular
14,1836.09,15.97,882,2022-12-02 13:06:00,2023-09-27 15:35:00,72,299,72,Frequent
2,636.14,12.47,996,2023-07-22 10:23:00,2023-09-01 16:45:00,44,41,98,Regular
1,576.0,14.77,415,2023-11-02 10:40:00,2023-11-02 10:40:00,39,0,37,Regular
3,794.64,12.04,1092,2023-01-19 14:52:00,2023-10-12 13:14:00,63,265,57,Regular
1,836.79,15.5,465,2023-03-30 15:29:00,2023-03-30 15:29:00,54,0,253,At Risk
4,2225.15,8.27,961,2023-03-07 17:52:00,2023-09-30 14:41:00,242,206,69,High Value
4,954.09,19.08,439,2023-01-13 10:35:00,2023-10-26 15:47:00,47,286,43,Regular
1,137.37,13.74,26,2023-10-20 17:13:00,2023-10-20 17:13:00,10,0,49,Regular
1,391.98,16.33,189,2023-10-06 09:01:00,2023-10-06 09:01:00,24,0,64,Regular
19,33643.08,201.46,18368,2022-12-07 11:26:00,2023-11-28 14:00:00,54,356,10,VIP
3,1048.49,16.91,675,2023-07-14 16:35:00,2023-11-06 13:54:00,56,114,32,Regular
2,355.56,13.17,396,2023-06-20 11:42:00,2023-10-12 09:08:00,26,113,58,Regular
4,1224.06,26.04,942,2023-01-05 11:25:00,2023-09-28 12:15:00,36,266,72,Regular
1,118.95,14.87,27,2023-02-09 10:19:00,2023-02-09 10:19:00,8,0,303,At Risk
1,130.74,11.89,134,2023-10-24 15:19:00,2023-10-24 15:19:00,11,0,45,Regular
8,3711.77,26.9,1926,2023-01-06 17:19:00,2023-11-22 09:42:00,97,319,17,VIP
2,389.27,17.69,449,2023-02-24 16:46:00,2023-11-01 14:41:00,22,249,37,Regular
2,234.88,2.53,298,2023-06-24 14:16:00,2023-11-20 14:14:00,87,148,18,Regular
2,160.71,7.31,48,2023-05-26 13:26:00,2023-06-06 11:22:00,22,10,186,At Risk
1,110.8,3.69,135,2023-10-19 10:38:00,2023-10-19 10:38:00,29,0,51,Regular
12,2969.12,21.52,926,2022-12-13 11:47:00,2023-12-05 13:39:00,105,357,3,VIP
5,712.24,8.9,470,2023-03-21 12:32:00,2023-07-26 10:20:00,59,126,136,Regular
27,16143.64,25.71,10866,2022-12-09 13:34:00,2023-12-05 17:09:00,295,361,3,VIP
1,297.0,21.21,308,2023-11-21 12:18:00,2023-11-21 12:18:00,14,0,18,Regular
5,1427.57,7.59,1163,2022-12-07 14:31:00,2023-11-24 12:48:00,145,351,15,Regular
8,965.16,6.94,437,2022-12-06 11:38:00,2023-10-30 11:25:00,105,327,40,Frequent
8,3146.92,5.83,2528,2023-03-17 20:12:00,2023-11-27 15:59:00,339,254,11,VIP
4,832.88,5.67,585,2022-12-01 11:21:00,2023-12-01 13:28:00,142,365,7,Regular
2,68.84,3.82,19,2023-05-31 11:36:00,2023-11-14 12:49:00,18,167,25,Regular
6,1936.32,96.82,1192,2023-01-27 16:43:00,2023-11-17 13:32:00,16,293,21,Frequent
3,895.13,22.38,368,2023-05-10 11:44:00,2023-10-30 12:43:00,37,173,40,Regular
1,211.89,4.93,124,2023-08-30 14:09:00,2023-08-30 14:09:00,43,0,100,Regular
15,3810.14,8.3,2052,2022-12-05 14:17:00,2023-12-04 13:32:00,302,363,4,VIP
